location,date_visit,visits
Barcelona,2020-09-11,0.0
Barcelona,2020-09-12,65.42748809761382
Barcelona,2020-09-13,0.0
Barcelona,2020-09-14,42.81372409271032
Barcelona,2020-09-15,38.600136841805174
Barcelona,2020-09-16,37.400575875930095
Barcelona,2020-09-17,37.379964079026145
Barcelona,2020-09-18,41.92710323003678
Barcelona,2020-09-19,63.82464292841463
Barcelona,2020-09-20,20.47144852752516
Barcelona,2020-09-21,40.59070045899022
Barcelona,2020-09-22,38.87952219403028
Barcelona,2020-09-23,38.27294238389828
Barcelona,2020-09-24,58.74439091142344
Barcelona,2020-09-25,45.376657068734495
Barcelona,2020-09-26,61.224648630156516
Barcelona,2020-09-27,19.66815862245916
Barcelona,2020-09-28,41.132365937794
Barcelona,2020-09-29,39.52666989765373
Barcelona,2020-09-30,39.15605667531431
Barcelona,2020-10-01,37.99925877355532
Barcelona,2020-10-02,41.69683838412635
Barcelona,2020-10-03,64.92573481198507
Barcelona,2020-10-04,19.867719588334236
Barcelona,2020-10-05,42.14442512187473
Barcelona,2020-10-06,40.81241269207743
Barcelona,2020-10-07,38.12119052370499
Barcelona,2020-10-08,37.07272571770676
Barcelona,2020-10-09,42.09815548650113
Barcelona,2020-10-10,62.36280183596089
Barcelona,2020-10-11,0.0
Barcelona,2020-10-12,48.25603671921772
Barcelona,2020-10-13,38.814607862702054
Barcelona,2020-10-14,38.35781281181401
Barcelona,2020-10-15,37.87886649371383
Barcelona,2020-10-16,41.38828862217407
Barcelona,2020-10-17,50.46611739886535
Barcelona,2020-10-18,20.266841520084387
Barcelona,2020-10-19,41.12315762465433
Barcelona,2020-10-20,37.075576588647834
Barcelona,2020-10-21,36.981497847592436
Barcelona,2020-10-22,36.015052598568865
Barcelona,2020-10-23,41.847278843686745
Barcelona,2020-10-24,52.53234313082647
Barcelona,2020-10-25,20.469253356900534
Barcelona,2020-10-26,40.664823103458104
Barcelona,2020-10-27,38.908030903441
Barcelona,2020-10-28,38.12689226558714
Barcelona,2020-10-29,45.04310516862902
Barcelona,2020-10-30,27.93787952219403
Barcelona,2020-10-31,27.35980842147276
Barcelona,2020-11-01,20.67166519371668
Barcelona,2020-11-02,30.703224335034353
Barcelona,2020-11-03,28.725375602246487
Barcelona,2020-11-04,31.128004105254156
Barcelona,2020-11-05,31.250591555720273
Barcelona,2020-11-06,29.899278729651908
Barcelona,2020-11-07,29.492259885394986
Barcelona,2020-11-08,21.891182256179263
Barcelona,2020-11-09,33.04949111953702
Barcelona,2020-11-10,31.883484904638365
Barcelona,2020-11-11,30.723836131938306
Barcelona,2020-11-12,30.860677937109788
Barcelona,2020-11-13,30.584143455825753
Barcelona,2020-11-14,29.4808564016307
Barcelona,2020-11-15,0.0
Barcelona,2020-11-16,32.254098126977794
Barcelona,2020-11-17,31.282606836388517
Barcelona,2020-11-18,32.18567722439205
Barcelona,2020-11-19,30.652564358411496
Barcelona,2020-11-20,28.885024374946546
Barcelona,2020-11-21,29.27844456481455
Barcelona,2020-11-22,22.267497220400834
Barcelona,2020-11-23,40.68412349972917
Barcelona,2020-11-24,37.66855774439091
Barcelona,2020-11-25,38.89662741967671
Barcelona,2020-11-26,39.831713088348494
Barcelona,2020-11-27,35.38150354933432
Barcelona,2020-11-28,39.8779827237221
Barcelona,2020-11-29,27.83239729737435
Barcelona,2020-11-30,45.41371839096844
Barcelona,2020-12-01,39.544430823616615
Barcelona,2020-12-02,39.484562533854096
Barcelona,2020-12-03,39.72403569290418
Barcelona,2020-12-04,34.71790632038088
Barcelona,2020-12-05,42.19223422755652
Barcelona,2020-12-06,22.663768281209908
Barcelona,2020-12-07,49.68782963195256
Barcelona,2020-12-08,42.528636998603076
Barcelona,2020-12-09,41.57995267554238
Barcelona,2020-12-10,40.920745787838186
Barcelona,2020-12-11,34.57251190238618
Barcelona,2020-12-12,39.6499130484363
Barcelona,2020-12-13,30.09313795364484
Barcelona,2020-12-14,41.517233514838786
Barcelona,2020-12-15,38.06767967614106
Barcelona,2020-12-16,39.54662599424124
Barcelona,2020-12-17,38.384126350600106
Barcelona,2020-12-18,36.308036605182885
Barcelona,2020-12-19,43.598369301821705
Barcelona,2020-12-20,34.39860877498076
Barcelona,2020-12-21,40.69837785443453
Barcelona,2020-12-22,39.102545827750376
Barcelona,2020-12-23,39.08763577272857
Barcelona,2020-12-24,32.83282492801551
Barcelona,2020-12-25,23.21113550189583
Barcelona,2020-12-26,0.0
Barcelona,2020-12-27,0.0
Barcelona,2020-12-28,50.33782820651709
Barcelona,2020-12-29,47.227528009806996
Barcelona,2020-12-30,46.548365025515295
Barcelona,2020-12-31,35.68654674002908
Barcelona,2021-01-01,23.40784559682983
Barcelona,2021-01-02,53.37115488781823
Barcelona,2021-01-03,42.19793596943866
Barcelona,2021-01-04,47.49550987826781
Barcelona,2021-01-05,41.65056874875275
Barcelona,2021-01-06,23.547538272942383
Barcelona,2021-01-07,24.14051942868546
Barcelona,2021-01-08,24.188984234683694
Barcelona,2021-01-09,24.64797445619637
Barcelona,2021-01-10,22.661573110585284
Barcelona,2021-01-11,24.816175841719645
Barcelona,2021-01-12,23.55959745702312
Barcelona,2021-01-13,24.462667845026655
Barcelona,2021-01-14,24.37429084585341
Barcelona,2021-01-15,23.391396071499845
Barcelona,2021-01-16,23.408501297146277
Barcelona,2021-01-17,23.866835818342505
Barcelona,2021-01-18,24.77626364854463
Barcelona,2021-01-19,24.724947971605324
Barcelona,2021-01-20,24.713544487841034
Barcelona,2021-01-21,23.881745873364313
Barcelona,2021-01-22,23.73920232631069
Barcelona,2021-01-23,23.94731590500898
Barcelona,2021-01-24,0.0
Barcelona,2021-01-25,24.77626364854463
Barcelona,2021-01-26,23.915956324657184
Barcelona,2021-01-27,23.90170196995182
Barcelona,2021-01-28,25.283718676055535
Barcelona,2021-01-29,25.021438549476866
Barcelona,2021-01-30,25.29227128887875
Barcelona,2021-01-31,23.260256008210508
Barcelona,2021-02-01,25.035692904182227
Barcelona,2021-02-02,25.394902642757362
Barcelona,2021-02-03,24.486130512871682
Barcelona,2021-02-04,25.303674772643042
Barcelona,2021-02-05,24.4946831256949
Barcelona,2021-02-06,24.637226672748525
Barcelona,2021-02-07,0.0
Barcelona,2021-02-08,25.503235738518118
Barcelona,2021-02-09,25.76836673603786
Barcelona,2021-02-10,24.600165350514583
Barcelona,2021-02-11,25.61727057616102
Barcelona,2021-02-12,24.808278929212875
Barcelona,2021-02-13,24.60586709239673
Barcelona,2021-02-14,0.0
Barcelona,2021-02-15,24.440516577814524
Barcelona,2021-02-16,25.4633235453431
Barcelona,2021-02-17,25.682840607805684
Barcelona,2021-02-18,25.69994583345212
Barcelona,2021-02-19,26.250819625395557
Barcelona,2021-02-20,24.728454542862845
Barcelona,2021-02-21,23.861789776776806
Barcelona,2021-02-22,24.899506799327195
Barcelona,2021-02-23,25.88525244462183
Barcelona,2021-02-24,25.081962539555835
Barcelona,2021-02-25,24.928015508737918
Barcelona,2021-02-26,26.215953473786243
Barcelona,2021-02-27,25.116172990848703
Barcelona,2021-02-28,0.0
Barcelona,2021-03-01,27.96134219003906
Barcelona,2021-03-02,26.935028651252956
Barcelona,2021-03-03,26.692704621261797
Barcelona,2021-03-04,27.336345753627732
Barcelona,2021-03-05,28.037660005131567
Barcelona,2021-03-06,25.113322119907632
Barcelona,2021-03-07,0.0
Barcelona,2021-03-08,27.069019585483364
Barcelona,2021-03-09,27.672748524674287
Barcelona,2021-03-10,27.974940844427973
Barcelona,2021-03-11,26.444678849388488
Barcelona,2021-03-12,27.84950252302078
Barcelona,2021-03-13,25.1475325712005
Barcelona,2021-03-14,24.457621803460956
Barcelona,2021-03-15,33.44926875160362
Barcelona,2021-03-16,32.22339424694244
Barcelona,2021-03-17,34.822732844884115
Barcelona,2021-03-18,31.810017960486928
Barcelona,2021-03-19,30.714627818798643
Barcelona,2021-03-20,33.14137468996778
Barcelona,2021-03-21,25.657182769336032
Barcelona,2021-03-22,28.567922000171052
Barcelona,2021-03-23,28.719018160047895
Barcelona,2021-03-24,27.479545000997806
Barcelona,2021-03-25,28.71331641816575
Barcelona,2021-03-26,28.16594919747983
Barcelona,2021-03-27,28.912877384040826
Barcelona,2021-03-28,0.0
Barcelona,2021-03-29,29.13524531744448
Barcelona,2021-03-30,29.049719189212304
Barcelona,2021-03-31,27.91857912592297
Barcelona,2021-04-01,29.451691991903527
Barcelona,2021-04-02,0.0
Barcelona,2021-04-03,29.140947059326624
Barcelona,2021-04-04,0.0
Barcelona,2021-04-05,0.0
Barcelona,2021-04-06,28.761781224163983
Barcelona,2021-04-07,27.7703338369872
Barcelona,2021-04-08,28.09248225332839
Barcelona,2021-04-09,28.748182569775068
Barcelona,2021-04-10,30.554979046098584
Barcelona,2021-04-11,26.27012002166662
Barcelona,2021-04-12,28.203666220030218
Barcelona,2021-04-13,29.095333124269466
Barcelona,2021-04-14,29.346209767083845
Barcelona,2021-04-15,28.203666220030218
Barcelona,2021-04-16,28.61704250648573
Barcelona,2021-04-17,29.015508737919433
Barcelona,2021-04-18,0.0
Barcelona,2021-04-19,28.75103344071614
Barcelona,2021-04-20,28.984149157567636
Barcelona,2021-04-21,30.084585340821622
Barcelona,2021-04-22,28.531516378253556
Barcelona,2021-04-23,27.85015822333723
Barcelona,2021-04-24,29.388972831199933
Barcelona,2021-04-25,0.0
Barcelona,2021-04-26,34.896855489352
Barcelona,2021-04-27,41.38609345154945
Barcelona,2021-04-28,44.02249337172506
Barcelona,2021-04-29,42.713943609772784
Barcelona,2021-04-30,45.09442084556832
Barcelona,2021-05-01,0.0
Barcelona,2021-05-02,25.857399435527554
Barcelona,2021-05-03,47.631695983122846
Barcelona,2021-05-04,44.39880833594663
Barcelona,2021-05-05,43.05385295207686
Barcelona,2021-05-06,42.23850386293012
Barcelona,2021-05-07,45.66174416284175
Barcelona,2021-05-08,51.492430937651456
Barcelona,2021-05-09,0.0
Barcelona,2021-05-10,52.39900789691251
Barcelona,2021-05-11,26.111126949283005
Barcelona,2021-05-12,45.00034210451293
Barcelona,2021-05-13,43.603415343387404
Barcelona,2021-05-14,44.968982524161135
Barcelona,2021-05-15,53.20010263135388
Barcelona,2021-05-16,0.0
Barcelona,2021-05-17,45.128631296861194
Barcelona,2021-05-18,40.33127120335262
Barcelona,2021-05-19,40.47381475040625
Barcelona,2021-05-20,40.83302448898139
Barcelona,2021-05-21,45.145736522507626
Barcelona,2021-05-22,55.540011973657954
Barcelona,2021-05-23,0.0
Barcelona,2021-05-24,56.960401402628506
Barcelona,2021-05-25,41.56789349146164
Barcelona,2021-05-26,40.9869715197993
Barcelona,2021-05-27,40.946403626307834
Barcelona,2021-05-28,41.87929412435499
Barcelona,2021-05-29,57.45930381731619
Barcelona,2021-05-30,0.0
Barcelona,2021-05-31,43.857798557459304
Barcelona,2021-06-01,42.59135615930667
Barcelona,2021-06-02,42.53718961142629
Barcelona,2021-06-03,41.40254297687944
Barcelona,2021-06-04,42.845739373378564
Barcelona,2021-06-05,60.59745702312056
Barcelona,2021-06-06,0.0
Barcelona,2021-06-07,43.4643783675913
Barcelona,2021-06-08,41.76240841577102
Barcelona,2021-06-09,40.89508794936853
Barcelona,2021-06-10,40.01482452889358
Barcelona,2021-06-11,40.824471876158164
Barcelona,2021-06-12,52.507340992673264
Barcelona,2021-06-13,27.051914359836932
Barcelona,2021-06-14,41.79946973800496
Barcelona,2021-06-15,40.37622943809334
Barcelona,2021-06-16,40.615702597143425
Barcelona,2021-06-17,40.77250049890242
Barcelona,2021-06-18,40.311315106765115
Barcelona,2021-06-19,53.28847963052713
Barcelona,2021-06-20,0.0
Barcelona,2021-06-21,42.98258117855005
Barcelona,2021-06-22,41.54508652393306
Barcelona,2021-06-23,36.97009436382815
Barcelona,2021-06-24,27.365510163354905
Barcelona,2021-06-25,53.695498474784046
Barcelona,2021-06-26,52.62707757219831
Barcelona,2021-06-27,37.27733272514753
Barcelona,2021-06-28,43.29902785300909
Barcelona,2021-06-29,45.063061265216525
Barcelona,2021-06-30,44.01964250078399
Barcelona,2021-07-01,44.20209824101263
Barcelona,2021-07-02,42.96767112352824
Barcelona,2021-07-03,53.242865695469966
Barcelona,2021-07-04,37.79114519485703
Barcelona,2021-07-05,45.24617270576161
Barcelona,2021-07-06,42.71174843914816
Barcelona,2021-07-07,45.305385295207685
Barcelona,2021-07-08,43.7174501810303
Barcelona,2021-07-09,44.39025572312342
Barcelona,2021-07-10,54.496593209225416
Barcelona,2021-07-11,0.0
Barcelona,2021-07-12,46.84551130370328
Barcelona,2021-07-13,45.476437551672035
Barcelona,2021-07-14,44.20209824101263
Barcelona,2021-07-15,44.421615303475214
Barcelona,2021-07-16,44.44727314194486
Barcelona,2021-07-17,55.004048236736324
Barcelona,2021-07-18,29.049719189212304
Barcelona,2021-07-19,47.61744162841748
Barcelona,2021-07-20,43.946175556632554
Barcelona,2021-07-21,42.831485018673206
Barcelona,2021-07-22,43.51218747327309
Barcelona,2021-07-23,43.3753456681016
Barcelona,2021-07-24,53.282122188328536
Barcelona,2021-07-25,0.0
Barcelona,2021-07-26,51.26940730393135
Barcelona,2021-07-27,48.24463323545343
Barcelona,2021-07-28,43.84354420275394
Barcelona,2021-07-29,44.02599994298258
Barcelona,2021-07-30,44.38455398124127
Barcelona,2021-07-31,57.3702711178265
Barcelona,2021-08-01,28.451691991903527
Barcelona,2021-08-02,56.632551244405164
Barcelona,2021-08-03,51.632123613764
Barcelona,2021-08-04,54.18299740570745
Barcelona,2021-08-05,49.46546169854891
Barcelona,2021-08-06,48.94024574507512
Barcelona,2021-08-07,55.722467713886594
Barcelona,2021-08-08,28.651252957778603
Barcelona,2021-08-09,59.98451977078997
Barcelona,2021-08-10,52.96918208512701
Barcelona,2021-08-11,50.87094107249765
Barcelona,2021-08-12,50.006471477036236
Barcelona,2021-08-13,46.184109245374465
Barcelona,2021-08-14,51.77971320238333
Barcelona,2021-08-15,29.847963052712604
Barcelona,2021-08-16,55.29483707272572
Barcelona,2021-08-17,53.17949083444992
Barcelona,2021-08-18,50.497476979217154
Barcelona,2021-08-19,50.8652393306155
Barcelona,2021-08-20,48.39002765344813
Barcelona,2021-08-21,51.817430224933716
Barcelona,2021-08-22,29.053225760469825
Barcelona,2021-08-23,54.76523077800268
Barcelona,2021-08-24,53.52795278957721
Barcelona,2021-08-25,50.6998888160333
Barcelona,2021-08-26,50.15756763691308
Barcelona,2021-08-27,49.38498161188243
Barcelona,2021-08-28,58.05733101462497
Barcelona,2021-08-29,0.0
Barcelona,2021-08-30,55.94549134760669
Barcelona,2021-08-31,53.330586994326765
Barcelona,2021-09-01,49.66502266442398
Barcelona,2021-09-02,50.59375089089717
Barcelona,2021-09-03,48.82686660774867
Barcelona,2021-09-04,66.06038144653192
Barcelona,2021-09-05,30.446645950337828
Barcelona,2021-09-06,56.897682241924905
Barcelona,2021-09-07,49.701428286341475
Barcelona,2021-09-08,48.171166291301994
Barcelona,2021-09-09,48.532571200501756
Barcelona,2021-09-10,52.369843487185335
Barcelona,2021-09-11,0.0
Barcelona,2021-09-12,29.646206916212904
Barcelona,2021-09-13,50.16897112067737
Barcelona,2021-09-14,46.343102317758074
Barcelona,2021-09-15,46.961741311970805
Barcelona,2021-09-16,45.576218034609575
Barcelona,2021-09-17,47.46919633948171
Barcelona,2021-09-18,69.01958548336516
Barcelona,2021-09-19,0.0
Barcelona,2021-09-20,46.9367391738176
Barcelona,2021-09-21,45.5996807024546
Barcelona,2021-09-22,46.04376086894546
Barcelona,2021-09-23,45.10362915870799
Barcelona,2021-09-24,68.40029078883599
Barcelona,2021-09-25,63.89876557288252
Barcelona,2021-09-26,30.048179718904127
Barcelona,2021-09-27,47.48345069418708
Barcelona,2021-09-28,45.074464748980816
Barcelona,2021-09-29,44.21415742509337
Barcelona,2021-09-30,44.32534139179519
Barcelona,2021-10-01,47.80559911052826
Barcelona,2021-10-02,68.93120848419193
Barcelona,2021-10-03,0.0
Barcelona,2021-10-04,47.48410639450352
Barcelona,2021-10-05,45.24047096387947
Barcelona,2021-10-06,44.23981526356302
Barcelona,2021-10-07,45.08016649086296
Barcelona,2021-10-08,46.87116914217293
Barcelona,2021-10-09,69.21278900704165
Barcelona,2021-10-10,31.444450779713204
Barcelona,2021-10-11,67.4053368304017
Barcelona,2021-10-12,30.501468198534653
Barcelona,2021-10-13,46.77073295891895
Barcelona,2021-10-14,45.05801522365083
Barcelona,2021-10-15,46.39507369501383
Barcelona,2021-10-16,66.78165179462326
Barcelona,2021-10-17,0.0
Barcelona,2021-10-18,47.0558200530262
Barcelona,2021-10-19,45.6874020013114
Barcelona,2021-10-20,44.20845568321122
Barcelona,2021-10-21,45.45648145508453
Barcelona,2021-10-22,47.498360749208885
Barcelona,2021-10-23,67.19437238076232
Barcelona,2021-10-24,0.0
Barcelona,2021-10-25,48.050774011460504
Barcelona,2021-10-26,45.47994412292955
Barcelona,2021-10-27,45.989594321065084
Barcelona,2021-10-28,45.58257547680817
Barcelona,2021-10-29,49.31370983835562
Barcelona,2021-10-30,66.28274937993557
Barcelona,2021-10-31,32.0459845482795
Barcelona,2021-11-01,56.62684950252302
Barcelona,2021-11-02,46.61459075747641
Barcelona,2021-11-03,46.72292385323716
Barcelona,2021-11-04,46.11568834278872
Barcelona,2021-11-05,50.12335718562021
Barcelona,2021-11-06,70.77002024118369
Barcelona,2021-11-07,31.256948997918865
Barcelona,2021-11-08,51.13541636970094
Barcelona,2021-11-09,47.00801094734442
Barcelona,2021-11-10,46.807794281152894
Barcelona,2021-11-11,45.19770789976338
Barcelona,2021-11-12,49.531031730193575
Barcelona,2021-11-13,68.5691478746757
Barcelona,2021-11-14,31.44510648002965
Barcelona,2021-11-15,50.3001111839667
Barcelona,2021-11-16,46.56042420959603
Barcelona,2021-11-17,47.01590785985118
Barcelona,2021-11-18,47.928186560994384
Barcelona,2021-11-19,49.35712860278815
Barcelona,2021-11-20,67.09524759814123
Barcelona,2021-11-21,31.644667445904723
Barcelona,2021-11-22,47.80340393990364
Barcelona,2021-11-23,44.71810588134675
Barcelona,2021-11-24,45.36305841434558
Barcelona,2021-11-25,47.349459759956666
Barcelona,2021-11-26,49.0520854120934
Barcelona,2021-11-27,65.37617242067452
Barcelona,2021-11-28,45.585426347749234
Barcelona,2021-11-29,49.18037460444166
Barcelona,2021-11-30,48.692219973201816
Barcelona,2021-12-01,47.050774011460504
Barcelona,2021-12-02,47.757134304530034
Barcelona,2021-12-03,48.26809590329846
Barcelona,2021-12-04,66.49371382957493
Barcelona,2021-12-05,32.04664024859595
Barcelona,2021-12-06,67.46871169142173
Barcelona,2021-12-07,66.5329703224335
Barcelona,2021-12-08,56.683211221028024
Barcelona,2021-12-09,47.75143256264789
Barcelona,2021-12-10,48.82621090743222
Barcelona,2021-12-11,62.03144510648003
Barcelona,2021-12-12,45.23191835105625
Barcelona,2021-12-13,47.475553781680304
Barcelona,2021-12-14,45.719417281979645
Barcelona,2021-12-15,45.87336431279756
Barcelona,2021-12-16,46.24047096387947
Barcelona,2021-12-17,46.64024859594606
Barcelona,2021-12-18,58.340222938107594
Barcelona,2021-12-19,48.536077771759274
Barcelona,2021-12-20,48.43849245944636
Barcelona,2021-12-21,45.978846537617244
Barcelona,2021-12-22,47.42358240442455
Barcelona,2021-12-23,49.29660461270918
Barcelona,2021-12-24,42.55780140833024
Barcelona,2021-12-25,0.0
Barcelona,2021-12-26,33.639621404339024
Barcelona,2021-12-27,61.732759357983866
Barcelona,2021-12-28,57.89548707130028
Barcelona,2021-12-29,57.579040396841236
Barcelona,2021-12-30,55.81939732588306
Barcelona,2021-12-31,44.040254297687945
Barcelona,2022-01-01,32.810673660803374
Barcelona,2022-01-02,55.22707187045643
Barcelona,2022-01-03,59.55118738774696
Barcelona,2022-01-04,55.83080080964735
Barcelona,2022-01-05,46.27248624454771
Barcelona,2022-01-06,32.953217207857
Barcelona,2022-01-07,64.4803432448613
Barcelona,2022-01-08,68.37178207942526
Barcelona,2022-01-09,48.16831542036092
Barcelona,2022-01-10,48.127747526869456
Barcelona,2022-01-11,46.99375659263905
Barcelona,2022-01-12,46.83630299056362
Barcelona,2022-01-13,46.03586395643869
Barcelona,2022-01-14,49.47116344043105
Barcelona,2022-01-15,68.50357784303105
Barcelona,2022-01-16,34.2440060438464
Barcelona,2022-01-17,50.42840037631496
Barcelona,2022-01-18,47.249679277019126
Barcelona,2022-01-19,47.54616985489067
Barcelona,2022-01-20,45.525558057986714
Barcelona,2022-01-21,49.872480542805825
Barcelona,2022-01-22,71.14282863414773
Barcelona,2022-01-23,33.43786526783933
Barcelona,2022-01-24,49.29726031302563
Barcelona,2022-01-25,48.067879237106936
Barcelona,2022-01-26,47.10779143028195
Barcelona,2022-01-27,48.43849245944636
Barcelona,2022-01-28,51.51173133392251
Barcelona,2022-01-29,73.60027938535222
Barcelona,2022-01-30,0.0
Barcelona,2022-01-31,51.77971320238333
Barcelona,2022-02-01,49.56743735211107
Barcelona,2022-02-02,48.40493770846994
Barcelona,2022-02-03,47.51831684579639
Barcelona,2022-02-04,51.68848533226901
Barcelona,2022-02-05,75.49610856116544
Barcelona,2022-02-06,34.83983807053055
Barcelona,2022-02-07,51.27225817487243
Barcelona,2022-02-08,48.017219260484076
Barcelona,2022-02-09,48.55537816803033
Barcelona,2022-02-10,46.58893291900676
Barcelona,2022-02-11,49.19462895914702
Barcelona,2022-02-12,70.8812042078855
Barcelona,2022-02-13,34.03939903640562
Barcelona,2022-02-14,49.14046241126664
Barcelona,2022-02-15,46.35801237277988
Barcelona,2022-02-16,48.122045784987314
Barcelona,2022-02-17,46.68301166006215
Barcelona,2022-02-18,49.006471477036236
Barcelona,2022-02-19,69.70313880890612
Barcelona,2022-02-20,34.236109131339624
Barcelona,2022-02-21,50.089146734327336
Barcelona,2022-02-22,47.216124526042705
Barcelona,2022-02-23,47.28103885737092
Barcelona,2022-02-24,45.559768509279586
Barcelona,2022-02-25,49.92094534880406
Barcelona,2022-02-26,68.06103714684836
Barcelona,2022-02-27,0.0
Barcelona,2022-02-28,34.47273141944864
Barcelona,2022-03-01,53.89001339909343
Barcelona,2022-03-02,50.85383584685121
Barcelona,2022-03-03,51.59440659121361
Barcelona,2022-03-04,52.78672634489837
Barcelona,2022-03-05,78.93776548735639
Barcelona,2022-03-06,34.64093280497192
Barcelona,2022-03-07,53.37685662970037
Barcelona,2022-03-08,51.06194942554951
Barcelona,2022-03-09,50.249451207343846
Barcelona,2022-03-10,50.58234740713288
Barcelona,2022-03-11,52.04549990021952
Barcelona,2022-03-12,73.00510305898452
Barcelona,2022-03-13,34.83479202896485
Barcelona,2022-03-14,51.75471106423012
Barcelona,2022-03-15,51.36414174530319
Barcelona,2022-03-16,50.551643527097525
Barcelona,2022-03-17,49.62445477093252
Barcelona,2022-03-18,51.66063232317473
Barcelona,2022-03-19,69.22199732018132
Barcelona,2022-03-20,36.03435299483992
Barcelona,2022-03-21,51.309319497106365
Barcelona,2022-03-22,48.30800809647347
Barcelona,2022-03-23,49.45405821478462
Barcelona,2022-03-24,49.507569062348544
Barcelona,2022-03-25,51.80537104085298
Barcelona,2022-03-26,71.92177210137697
Barcelona,2022-03-27,36.35079966929897
Barcelona,2022-03-28,50.420503463808195
Barcelona,2022-03-29,52.76041280611227
Barcelona,2022-03-30,51.73760583858369
Barcelona,2022-03-31,51.81677452461727
Barcelona,2022-04-01,55.41172278130969
Barcelona,2022-04-02,78.4239530176469
Barcelona,2022-04-03,35.50759757105796
Barcelona,2022-04-04,54.071813439005616
Barcelona,2022-04-05,50.939361975083386
Barcelona,2022-04-06,52.3840978418907
Barcelona,2022-04-07,50.81326795335975
Barcelona,2022-04-08,52.321378681187106
Barcelona,2022-04-09,75.35356501411181
Barcelona,2022-04-10,35.63588676340622
Barcelona,2022-04-11,61.59021581093024
Barcelona,2022-04-12,59.17267725290076
Barcelona,2022-04-13,59.1007497790575
Barcelona,2022-04-14,63.26017048208227
Barcelona,2022-04-15,36.77557943951877
Barcelona,2022-04-16,74.38711976508823
Barcelona,2022-04-17,0.0
Barcelona,2022-04-18,0.0
Barcelona,2022-04-19,53.120278245003846
Barcelona,2022-04-20,51.40624910910283
Barcelona,2022-04-21,50.18322547538273
Barcelona,2022-04-22,51.68058841976224
Barcelona,2022-04-23,66.52726858055136
Barcelona,2022-04-24,37.0321578242153
Barcelona,2022-04-25,54.25712005017533
Barcelona,2022-04-26,42.323374290845855
Barcelona,2022-04-27,38.90232916155885
Barcelona,2022-04-28,38.07623228896428
Barcelona,2022-04-29,38.33851241554295
Barcelona,2022-04-30,41.046184109245374
Barcelona,2022-05-01,0.0
Barcelona,2022-05-02,39.46395073695014
Barcelona,2022-05-03,39.5922399292984
Barcelona,2022-05-04,38.207372352253614
Barcelona,2022-05-05,39.324258060837586
Barcelona,2022-05-06,39.47535422071443
Barcelona,2022-05-07,40.08609630242039
Barcelona,2022-05-08,0.0
Barcelona,2022-05-09,39.98280924822533
Barcelona,2022-05-10,39.461099866009064
Barcelona,2022-05-11,37.84465604242096
Barcelona,2022-05-12,53.01984206174986
Barcelona,2022-05-13,54.33979530746643
Barcelona,2022-05-14,68.91629842917011
Barcelona,2022-05-15,0.0
Barcelona,2022-05-16,53.596373692162956
Barcelona,2022-05-17,50.86238845967443
Barcelona,2022-05-18,50.431906947572486
Barcelona,2022-05-19,50.704934857599
Barcelona,2022-05-20,52.04549990021952
Barcelona,2022-05-21,66.91564272885367
Barcelona,2022-05-22,37.83325255865667
Barcelona,2022-05-23,52.78102460301622
Barcelona,2022-05-24,52.634974484705076
Barcelona,2022-05-25,51.823131966815865
Barcelona,2022-05-26,50.98497591014055
Barcelona,2022-05-27,53.65339111098441
Barcelona,2022-05-28,67.64831656070929
Barcelona,2022-05-29,0.0
Barcelona,2022-05-30,55.403170168486476
Barcelona,2022-05-31,53.501639250791115
Barcelona,2022-06-01,52.43321834820538
Barcelona,2022-06-02,52.85734241810873
Barcelona,2022-06-03,54.693959004475865
Barcelona,2022-06-04,71.26256521367277
Barcelona,2022-06-05,0.0
Barcelona,2022-06-06,62.2424095561194
Barcelona,2022-06-07,52.92006157881233
Barcelona,2022-06-08,53.182341705390996
Barcelona,2022-06-09,52.9229124497534
Barcelona,2022-06-10,51.94857028822305
Barcelona,2022-06-11,67.67046782792143
Barcelona,2022-06-12,37.429084585340824
Barcelona,2022-06-13,55.11238133249708
Barcelona,2022-06-14,52.823131966815865
Barcelona,2022-06-15,51.771816289876554
Barcelona,2022-06-16,51.093309005901304
Barcelona,2022-06-17,51.51523790518003
Barcelona,2022-06-18,65.82025258716538
Barcelona,2022-06-19,37.6286455512159
Barcelona,2022-06-20,54.269179234256065
Barcelona,2022-06-21,53.17378909256778
Barcelona,2022-06-22,53.48738489608576
Barcelona,2022-06-23,48.30800809647347
Barcelona,2022-06-24,0.0
Barcelona,2022-06-25,76.83886877441059
Barcelona,2022-06-26,48.66151609316646
Barcelona,2022-06-27,57.267639763947884
Barcelona,2022-06-28,54.93628303446703
Barcelona,2022-06-29,56.241326225161785
Barcelona,2022-06-30,54.8814607862702
Barcelona,2022-07-01,57.307551957122904
Barcelona,2022-07-02,72.31804316218604
Barcelona,2022-07-03,0.0
Barcelona,2022-07-04,61.432762208854804
Barcelona,2022-07-05,56.99395615360493
Barcelona,2022-07-06,58.51412606551301
Barcelona,2022-07-07,56.09088576560139
Barcelona,2022-07-08,57.09373663654247
Barcelona,2022-07-09,71.79633377996979
Barcelona,2022-07-10,0.0
Barcelona,2022-07-11,61.70644581919777
Barcelona,2022-07-12,58.510619494255494
Barcelona,2022-07-13,57.18496450665678
Barcelona,2022-07-14,56.11303703281352
Barcelona,2022-07-15,56.925535251019184
Barcelona,2022-07-16,69.55269834934572
Barcelona,2022-07-17,0.0
